LINK_ID,FLOW,WEIGHT,EST_FLOW,IS_SOURCE,DAY,TIME_OF_DAY
4933000449329960,0,0,692.3076923076923,0,09-Apr-2015,07:10:00
49330004941017053,0,0,1927.6361991320534,0,09-Apr-2015,07:10:00
4933001449330004,0,0,104.0,0,09-Apr-2015,07:10:00
4932999849330004,0,0,883.6361991320534,0,09-Apr-2015,07:10:00
4932999849329991,0,0,1148.0,0,09-Apr-2015,07:10:00
4932999849330081,0,0,472.00000000000006,0,09-Apr-2015,07:10:00
49329998941017050,0,0,-0.0,0,09-Apr-2015,07:10:00
4932999549329998,0,0,883.6361991320534,0,09-Apr-2015,07:10:00
4932999149329998,0,0,472.00000000000006,0,09-Apr-2015,07:10:00
94101707749329991,0,0,472.00000000000006,1,09-Apr-2015,07:10:00
49329991941017066,0,0,472.00000000000006,0,09-Apr-2015,07:10:00
4932999149329944,0,0,1148.0,0,09-Apr-2015,07:10:00
4932994449329991,0,0,472.00000000000006,0,09-Apr-2015,07:10:00
49329991941017078,0,0,1148.0,0,09-Apr-2015,07:10:00
94101706549329991,0,0,1148.0,1,09-Apr-2015,07:10:00
4932997049329960,0,0,1816.6153846153845,0,09-Apr-2015,07:10:00
4932996049329946,0,0,1600.6153846153845,0,09-Apr-2015,07:10:00
49329960311830187,0,0,908.3076923076923,0,09-Apr-2015,07:10:00
49329960941017075,0,0,-0.0,0,09-Apr-2015,07:10:00
4932994649329960,0,0,-0.0,0,09-Apr-2015,07:10:00
4932994649329995,0,0,-0.0,0,09-Apr-2015,07:10:00
4932994649329944,0,0,1600.6153846153845,0,09-Apr-2015,07:10:00
4932994449329946,0,0,-0.0,0,09-Apr-2015,07:10:00
4932957849329946,0,0,-0.0,0,09-Apr-2015,07:10:00
4932994449329936,0,0,1283.9999999999998,0,09-Apr-2015,07:10:00
49329944941017047,0,0,3210.6153846153848,0,09-Apr-2015,07:10:00
94101704449329944,0,0,472.00000000000006,1,09-Apr-2015,07:10:00
4932993649329944,0,0,1746.0,0,09-Apr-2015,07:10:00
49329936941017063,0,0,2867.9999999999995,0,09-Apr-2015,07:10:00
4932993649329933,0,0,-0.0,0,09-Apr-2015,07:10:00
49329936941017072,0,0,-0.0,0,09-Apr-2015,07:10:00
94101707149329936,0,0,1343.9999999999998,1,09-Apr-2015,07:10:00
4932989349329936,0,0,-0.0,0,09-Apr-2015,07:10:00
4932993349329936,0,0,1986.0,0,09-Apr-2015,07:10:00
4932993349329891,0,0,-0.0,0,09-Apr-2015,07:10:00
4932993349329576,0,0,960.0,0,09-Apr-2015,07:10:00
49329933941017069,0,0,-0.0,0,09-Apr-2015,07:10:00
94101706849329933,0,0,960.0,1,09-Apr-2015,07:10:00
4932957649329933,0,0,1986.0,0,09-Apr-2015,07:10:00
31183018749329585,0,0,1268.0,0,09-Apr-2015,07:10:00
49329585941017054,0,0,-0.0,0,09-Apr-2015,07:10:00
4932958549329578,0,0,1268.0,0,09-Apr-2015,07:10:00
29895409649329585,0,0,-0.0,0,09-Apr-2015,07:10:00
49329585941017045,0,0,638.9822357695343,0,09-Apr-2015,07:10:00
49329585941017049,0,0,-0.0,0,09-Apr-2015,07:10:00
4932957849329585,0,0,638.9822357695343,0,09-Apr-2015,07:10:00
4932957849329576,0,0,892.0,0,09-Apr-2015,07:10:00
94101703849329578,0,0,-0.0,1,09-Apr-2015,07:10:00
4932957649329578,0,0,960.0,0,09-Apr-2015,07:10:00
49329576941017057,0,0,452.0,0,09-Apr-2015,07:10:00
49329576941017060,0,0,-0.0,0,09-Apr-2015,07:10:00
4932956949329576,0,0,406.0,0,09-Apr-2015,07:10:00
4932952749329576,0,0,1140.0,0,09-Apr-2015,07:10:00
94101704149329983,0,0,359.69230769230774,1,09-Apr-2015,07:10:00
94101704349329951,0,0,8434.2853111708,1,09-Apr-2015,07:10:00
941017042298954096,0,0,-0.0,1,09-Apr-2015,07:10:00
49330081941017048,0,0,472.00000000000006,0,09-Apr-2015,07:10:00
94101704049330014,0,0,104.0,1,09-Apr-2015,07:10:00
94101707449329970,0,0,1816.6153846153845,1,09-Apr-2015,07:10:00
94101706249329893,0,0,-0.0,1,09-Apr-2015,07:10:00
49329891941017046,0,0,-0.0,0,09-Apr-2015,07:10:00
94101705949329569,0,0,406.0,1,09-Apr-2015,07:10:00
94101705649329527,0,0,1140.0,1,09-Apr-2015,07:10:00
4932998149329995,875.9998800000001,1,875.9998788237824,0,09-Apr-2015,07:15:00
4932957849329951,697.0177639999999,1,697.0177642872652,0,09-Apr-2015,07:15:00
4932995149329981,0,0,9234.660321738575,0,09-Apr-2015,07:15:00
49329981941017052,0,0,8358.660442914792,0,09-Apr-2015,07:15:00
4932998349329964,0,0,359.69230769230774,0,09-Apr-2015,07:15:00
49329964941017051,0,0,-0.0,0,09-Apr-2015,07:15:00
49329964311830187,0,0,359.69230769230774,0,09-Apr-2015,07:15:00
94101703949330004,0,0,2780.3076923076924,1,09-Apr-2015,07:15:00
4933000449329998,0,0,1148.0,0,09-Apr-2015,07:15:00
4933000449329983,0,0,-0.0,0,09-Apr-2015,07:15:00
4933000449329960,0,0,692.3076923076923,0,09-Apr-2015,07:15:00
49330004941017053,0,0,1919.9998788237824,0,09-Apr-2015,07:15:00
4933001449330004,0,0,104.0,0,09-Apr-2015,07:15:00
4932999849330004,0,0,875.9998788237824,0,09-Apr-2015,07:15:00
4932999849329991,0,0,1148.0,0,09-Apr-2015,07:15:00
4932999849330081,0,0,472.00000000000006,0,09-Apr-2015,07:15:00
49329998941017050,0,0,-0.0,0,09-Apr-2015,07:15:00
4932999549329998,0,0,875.9998788237824,0,09-Apr-2015,07:15:00
4932999149329998,0,0,472.00000000000006,0,09-Apr-2015,07:15:00
94101707749329991,0,0,472.00000000000006,1,09-Apr-2015,07:15:00
49329991941017066,0,0,472.00000000000006,0,09-Apr-2015,07:15:00
4932999149329944,0,0,1148.0,0,09-Apr-2015,07:15:00
4932994449329991,0,0,472.00000000000006,0,09-Apr-2015,07:15:00
49329991941017078,0,0,1148.0,0,09-Apr-2015,07:15:00
94101706549329991,0,0,1148.0,1,09-Apr-2015,07:15:00
4932997049329960,0,0,1816.6153846153845,0,09-Apr-2015,07:15:00
4932996049329946,0,0,1600.6153846153845,0,09-Apr-2015,07:15:00
49329960311830187,0,0,908.3076923076923,0,09-Apr-2015,07:15:00
49329960941017075,0,0,-0.0,0,09-Apr-2015,07:15:00
4932994649329960,0,0,-0.0,0,09-Apr-2015,07:15:00
4932994649329995,0,0,-0.0,0,09-Apr-2015,07:15:00
4932994649329944,0,0,1600.6153846153845,0,09-Apr-2015,07:15:00
4932994449329946,0,0,-0.0,0,09-Apr-2015,07:15:00
4932957849329946,0,0,-0.0,0,09-Apr-2015,07:15:00
4932994449329936,0,0,1283.9999999999998,0,09-Apr-2015,07:15:00
49329944941017047,0,0,3210.6153846153848,0,09-Apr-2015,07:15:00
94101704449329944,0,0,472.00000000000006,1,09-Apr-2015,07:15:00
4932993649329944,0,0,1746.0,0,09-Apr-2015,07:15:00
49329936941017063,0,0,2867.9999999999995,0,09-Apr-2015,07:15:00
4932993649329933,0,0,-0.0,0,09-Apr-2015,07:15:00
49329936941017072,0,0,-0.0,0,09-Apr-2015,07:15:00
94101707149329936,0,0,1343.9999999999998,1,09-Apr-2015,07:15:00
4932989349329936,0,0,-0.0,0,09-Apr-2015,07:15:00
4932993349329936,0,0,1986.0,0,09-Apr-2015,07:15:00
4932993349329891,0,0,-0.0,0,09-Apr-2015,07:15:00
4932993349329576,0,0,960.0,0,09-Apr-2015,07:15:00
49329933941017069,0,0,-0.0,0,09-Apr-2015,07:15:00
94101706849329933,0,0,960.0,1,09-Apr-2015,07:15:00
4932957649329933,0,0,1986.0,0,09-Apr-2015,07:15:00
31183018749329585,0,0,1268.0,0,09-Apr-2015,07:15:00
49329585941017054,0,0,-0.0,0,09-Apr-2015,07:15:00
4932958549329578,0,0,1268.0,0,09-Apr-2015,07:15:00
29895409649329585,0,0,-0.0,0,09-Apr-2015,07:15:00
49329585941017045,0,0,638.9822357127348,0,09-Apr-2015,07:15:00
49329585941017049,0,0,-0.0,0,09-Apr-2015,07:15:00
4932957849329585,0,0,638.9822357127348,0,09-Apr-2015,07:15:00
4932957849329576,0,0,892.0,0,09-Apr-2015,07:15:00
94101703849329578,0,0,-0.0,1,09-Apr-2015,07:15:00
4932957649329578,0,0,960.0,0,09-Apr-2015,07:15:00
49329576941017057,0,0,452.0,0,09-Apr-2015,07:15:00
49329576941017060,0,0,-0.0,0,09-Apr-2015,07:15:00
4932956949329576,0,0,406.0,0,09-Apr-2015,07:15:00
4932952749329576,0,0,1140.0,0,09-Apr-2015,07:15:00
94101704149329983,0,0,359.69230769230774,1,09-Apr-2015,07:15:00
94101704349329951,0,0,8537.64255745131,1,09-Apr-2015,07:15:00
941017042298954096,0,0,-0.0,1,09-Apr-2015,07:15:00
49330081941017048,0,0,472.00000000000006,0,09-Apr-2015,07:15:00
94101704049330014,0,0,104.0,1,09-Apr-2015,07:15:00
94101707449329970,0,0,1816.6153846153845,1,09-Apr-2015,07:15:00
94101706249329893,0,0,-0.0,1,09-Apr-2015,07:15:00
49329891941017046,0,0,-0.0,0,09-Apr-2015,07:15:00
94101705949329569,0,0,406.0,1,09-Apr-2015,07:15:00
94101705649329527,0,0,1140.0,1,09-Apr-2015,07:15:00
4932998149329995,861.81804,1,861.8180381943616,0,09-Apr-2015,07:20:00
4932957849329951,697.0177639999999,1,697.0177643902082,0,09-Apr-2015,07:20:00
4932995149329981,0,0,9381.864109850812,0,09-Apr-2015,07:20:00
49329981941017052,0,0,8520.04607165645,0,09-Apr-2015,07:20:00
4932998349329964,0,0,359.69230769230774,0,09-Apr-2015,07:20:00
49329964941017051,0,0,-0.0,0,09-Apr-2015,07:20:00
49329964311830187,0,0,359.69230769230774,0,09-Apr-2015,07:20:00
94101703949330004,0,0,2780.3076923076924,1,09-Apr-2015,07:20:00
4933000449329998,0,0,1148.0,0,09-Apr-2015,07:20:00
4933000449329983,0,0,-0.0,0,09-Apr-2015,07:20:00
4933000449329960,0,0,692.3076923076923,0,09-Apr-2015,07:20:00
49330004941017053,0,0,1905.8180381943616,0,09-Apr-2015,07:20:00
4933001449330004,0,0,104.0,0,09-Apr-2015,07:20:00
4932999849330004,0,0,861.8180381943616,0,09-Apr-2015,07:20:00
4932999849329991,0,0,1148.0,0,09-Apr-2015,07:20:00
4932999849330081,0,0,472.00000000000006,0,09-Apr-2015,07:20:00
49329998941017050,0,0,-0.0,0,09-Apr-2015,07:20:00
4932999549329998,0,0,861.8180381943616,0,09-Apr-2015,07:20:00
4932999149329998,0,0,472.00000000000006,0,09-Apr-2015,07:20:00
94101707749329991,0,0,472.00000000000006,1,09-Apr-2015,07:20:00
49329991941017066,0,0,472.00000000000006,0,09-Apr-2015,07:20:00
4932999149329944,0,0,1148.0,0,09-Apr-2015,07:20:00
4932994449329991,0,0,472.00000000000006,0,09-Apr-2015,07:20:00
49329991941017078,0,0,1148.0,0,09-Apr-2015,07:20:00
94101706549329991,0,0,1148.0,1,09-Apr-2015,07:20:00
4932997049329960,0,0,1816.6153846153845,0,09-Apr-2015,07:20:00
4932996049329946,0,0,1600.6153846153845,0,09-Apr-2015,07:20:00
49329960311830187,0,0,908.3076923076923,0,09-Apr-2015,07:20:00
49329960941017075,0,0,-0.0,0,09-Apr-2015,07:20:00
4932994649329960,0,0,-0.0,0,09-Apr-2015,07:20:00
4932994649329995,0,0,-0.0,0,09-Apr-2015,07:20:00
4932994649329944,0,0,1600.6153846153845,0,09-Apr-2015,07:20:00
4932994449329946,0,0,-0.0,0,09-Apr-2015,07:20:00
4932957849329946,0,0,-0.0,0,09-Apr-2015,07:20:00
4932994449329936,0,0,1283.9999999999998,0,09-Apr-2015,07:20:00
49329944941017047,0,0,3210.6153846153848,0,09-Apr-2015,07:20:00
94101704449329944,0,0,472.00000000000006,1,09-Apr-2015,07:20:00
4932993649329944,0,0,1746.0,0,09-Apr-2015,07:20:00
49329936941017063,0,0,2867.9999999999995,0,09-Apr-2015,07:20:00
4932993649329933,0,0,-0.0,0,09-Apr-2015,07:20:00
49329936941017072,0,0,-0.0,0,09-Apr-2015,07:20:00
94101707149329936,0,0,1343.9999999999998,1,09-Apr-2015,07:20:00
4932989349329936,0,0,-0.0,0,09-Apr-2015,07:20:00
4932993349329936,0,0,1986.0,0,09-Apr-2015,07:20:00
4932993349329891,0,0,-0.0,0,09-Apr-2015,07:20:00
4932993349329576,0,0,960.0,0,09-Apr-2015,07:20:00
49329933941017069,0,0,-0.0,0,09-Apr-2015,07:20:00
94101706849329933,0,0,960.0,1,09-Apr-2015,07:20:00
4932957649329933,0,0,1986.0,0,09-Apr-2015,07:20:00
31183018749329585,0,0,1268.0,0,09-Apr-2015,07:20:00
49329585941017054,0,0,-0.0,0,09-Apr-2015,07:20:00
4932958549329578,0,0,1268.0,0,09-Apr-2015,07:20:00
29895409649329585,0,0,-0.0,0,09-Apr-2015,07:20:00
49329585941017045,0,0,638.9822356097918,0,09-Apr-2015,07:20:00
49329585941017049,0,0,-0.0,0,09-Apr-2015,07:20:00
4932957849329585,0,0,638.9822356097918,0,09-Apr-2015,07:20:00
4932957849329576,0,0,892.0,0,09-Apr-2015,07:20:00
94101703849329578,0,0,-0.0,1,09-Apr-2015,07:20:00
4932957649329578,0,0,960.0,0,09-Apr-2015,07:20:00
49329576941017057,0,0,452.0,0,09-Apr-2015,07:20:00
49329576941017060,0,0,-0.0,0,09-Apr-2015,07:20:00
4932956949329576,0,0,406.0,0,09-Apr-2015,07:20:00
4932952749329576,0,0,1140.0,0,09-Apr-2015,07:20:00
94101704149329983,0,0,359.69230769230774,1,09-Apr-2015,07:20:00
94101704349329951,0,0,8684.846345460603,1,09-Apr-2015,07:20:00
941017042298954096,0,0,-0.0,1,09-Apr-2015,07:20:00
49330081941017048,0,0,472.00000000000006,0,09-Apr-2015,07:20:00
94101704049330014,0,0,104.0,1,09-Apr-2015,07:20:00
94101707449329970,0,0,1816.6153846153845,1,09-Apr-2015,07:20:00
94101706249329893,0,0,-0.0,1,09-Apr-2015,07:20:00
49329891941017046,0,0,-0.0,0,09-Apr-2015,07:20:00
94101705949329569,0,0,406.0,1,09-Apr-2015,07:20:00
94101705649329527,0,0,1140.0,1,09-Apr-2015,07:20:00
4932998149329995,852.0001199999999,1,852.0001160094262,0,09-Apr-2015,07:25:00
4932957849329951,767.653216,1,767.6532166153468,0,09-Apr-2015,07:25:00
4932995149329981,0,0,9721.58961344814,0,09-Apr-2015,07:25:00
49329981941017052,0,0,8869.589497438714,0,09-Apr-2015,07:25:00
4932998349329964,0,0,359.69230769230774,0,09-Apr-2015,07:25:00
49329964941017051,0,0,-0.0,0,09-Apr-2015,07:25:00
49329964311830187,0,0,359.69230769230774,0,09-Apr-2015,07:25:00
94101703949330004,0,0,2780.3076923076924,1,09-Apr-2015,07:25:00
4933000449329998,0,0,1148.0,0,09-Apr-2015,07:25:00
4933000449329983,0,0,-0.0,0,09-Apr-2015,07:25:00
4933000449329960,0,0,692.3076923076923,0,09-Apr-2015,07:25:00
49330004941017053,0,0,1896.0001160094262,0,09-Apr-2015,07:25:00
4933001449330004,0,0,104.0,0,09-Apr-2015,07:25:00
4932999849330004,0,0,852.0001160094262,0,09-Apr-2015,07:25:00
4932999849329991,0,0,1148.0,0,09-Apr-2015,07:25:00
4932999849330081,0,0,472.00000000000006,0,09-Apr-2015,07:25:00
49329998941017050,0,0,-0.0,0,09-Apr-2015,07:25:00
4932999549329998,0,0,852.0001160094262,0,09-Apr-2015,07:25:00
4932999149329998,0,0,472.00000000000006,0,09-Apr-2015,07:25:00
94101707749329991,0,0,472.00000000000006,1,09-Apr-2015,07:25:00
49329991941017066,0,0,472.00000000000006,0,09-Apr-2015,07:25:00
4932999149329944,0,0,1148.0,0,09-Apr-2015,07:25:00
4932994449329991,0,0,472.00000000000006,0,09-Apr-2015,07:25:00
49329991941017078,0,0,1148.0,0,09-Apr-2015,07:25:00
94101706549329991,0,0,1148.0,1,09-Apr-2015,07:25:00
4932997049329960,0,0,1816.6153846153845,0,09-Apr-2015,07:25:00
4932996049329946,0,0,1600.6153846153845,0,09-Apr-2015,07:25:00
49329960311830187,0,0,908.3076923076923,0,09-Apr-2015,07:25:00
49329960941017075,0,0,-0.0,0,09-Apr-2015,07:25:00
4932994649329960,0,0,-0.0,0,09-Apr-2015,07:25:00
4932994649329995,0,0,-0.0,0,09-Apr-2015,07:25:00
4932994649329944,0,0,1600.6153846153845,0,09-Apr-2015,07:25:00
4932994449329946,0,0,-0.0,0,09-Apr-2015,07:25:00
4932957849329946,0,0,-0.0,0,09-Apr-2015,07:25:00
4932994449329936,0,0,1283.9999999999998,0,09-Apr-2015,07:25:00
49329944941017047,0,0,3210.6153846153848,0,09-Apr-2015,07:25:00
94101704449329944,0,0,472.00000000000006,1,09-Apr-2015,07:25:00
4932993649329944,0,0,1746.0,0,09-Apr-2015,07:25:00
49329936941017063,0,0,2867.9999999999995,0,09-Apr-2015,07:25:00
4932993649329933,0,0,-0.0,0,09-Apr-2015,07:25:00
49329936941017072,0,0,-0.0,0,09-Apr-2015,07:25:00
94101707149329936,0,0,1343.9999999999998,1,09-Apr-2015,07:25:00
4932989349329936,0,0,-0.0,0,09-Apr-2015,07:25:00
4932993349329936,0,0,1986.0,0,09-Apr-2015,07:25:00
4932993349329891,0,0,-0.0,0,09-Apr-2015,07:25:00
4932993349329576,0,0,960.0,0,09-Apr-2015,07:25:00
49329933941017069,0,0,-0.0,0,09-Apr-2015,07:25:00
94101706849329933,0,0,960.0,1,09-Apr-2015,07:25:00
4932957649329933,0,0,1986.0,0,09-Apr-2015,07:25:00
31183018749329585,0,0,1268.0,0,09-Apr-2015,07:25:00
49329585941017054,0,0,-0.0,0,09-Apr-2015,07:25:00
4932958549329578,0,0,1268.0,0,09-Apr-2015,07:25:00
29895409649329585,0,0,-0.0,0,09-Apr-2015,07:25:00
49329585941017045,0,0,568.3467833846532,0,09-Apr-2015,07:25:00
49329585941017049,0,0,-0.0,0,09-Apr-2015,07:25:00
4932957849329585,0,0,568.3467833846532,0,09-Apr-2015,07:25:00
4932957849329576,0,0,892.0,0,09-Apr-2015,07:25:00
94101703849329578,0,0,-0.0,1,09-Apr-2015,07:25:00
4932957649329578,0,0,960.0,0,09-Apr-2015,07:25:00
49329576941017057,0,0,452.0,0,09-Apr-2015,07:25:00
49329576941017060,0,0,-0.0,0,09-Apr-2015,07:25:00
4932956949329576,0,0,406.0,0,09-Apr-2015,07:25:00
4932952749329576,0,0,1140.0,0,09-Apr-2015,07:25:00
94101704149329983,0,0,359.69230769230774,1,09-Apr-2015,07:25:00
94101704349329951,0,0,8953.936396832793,1,09-Apr-2015,07:25:00
941017042298954096,0,0,-0.0,1,09-Apr-2015,07:25:00
49330081941017048,0,0,472.00000000000006,0,09-Apr-2015,07:25:00
94101704049330014,0,0,104.0,1,09-Apr-2015,07:25:00
94101707449329970,0,0,1816.6153846153845,1,09-Apr-2015,07:25:00
94101706249329893,0,0,-0.0,1,09-Apr-2015,07:25:00
49329891941017046,0,0,-0.0,0,09-Apr-2015,07:25:00
94101705949329569,0,0,406.0,1,09-Apr-2015,07:25:00
94101705649329527,0,0,1140.0,1,09-Apr-2015,07:25:00
4932998149329995,874.9090800000001,1,874.9090781347838,0,09-Apr-2015,07:30:00
4932957849329951,767.653216,1,767.6532161899106,0,09-Apr-2015,07:30:00
4932995149329981,0,0,10419.305431893816,0,09-Apr-2015,07:30:00
49329981941017052,0,0,9544.396353759032,0,09-Apr-2015,07:30:00
4932998349329964,0,0,359.69230769230774,0,09-Apr-2015,07:30:00
49329964941017051,0,0,-0.0,0,09-Apr-2015,07:30:00
49329964311830187,0,0,359.69230769230774,0,09-Apr-2015,07:30:00
94101703949330004,0,0,2780.3076923076924,1,09-Apr-2015,07:30:00
4933000449329998,0,0,1148.0,0,09-Apr-2015,07:30:00
4933000449329983,0,0,-0.0,0,09-Apr-2015,07:30:00
4933000449329960,0,0,692.3076923076923,0,09-Apr-2015,07:30:00
49330004941017053,0,0,1918.9090781347838,0,09-Apr-2015,07:30:00
4933001449330004,0,0,104.0,0,09-Apr-2015,07:30:00
4932999849330004,0,0,874.9090781347838,0,09-Apr-2015,07:30:00
4932999849329991,0,0,1148.0,0,09-Apr-2015,07:30:00
4932999849330081,0,0,472.00000000000006,0,09-Apr-2015,07:30:00
49329998941017050,0,0,-0.0,0,09-Apr-2015,07:30:00
4932999549329998,0,0,874.9090781347838,0,09-Apr-2015,07:30:00
4932999149329998,0,0,472.00000000000006,0,09-Apr-2015,07:30:00
94101707749329991,0,0,472.00000000000006,1,09-Apr-2015,07:30:00
49329991941017066,0,0,472.00000000000006,0,09-Apr-2015,07:30:00
4932999149329944,0,0,1148.0,0,09-Apr-2015,07:30:00
4932994449329991,0,0,472.00000000000006,0,09-Apr-2015,07:30:00
49329991941017078,0,0,1148.0,0,09-Apr-2015,07:30:00
94101706549329991,0,0,1148.0,1,09-Apr-2015,07:30:00
4932997049329960,0,0,1816.6153846153845,0,09-Apr-2015,07:30:00
4932996049329946,0,0,1600.6153846153845,0,09-Apr-2015,07:30:00
49329960311830187,0,0,908.3076923076923,0,09-Apr-2015,07:30:00
49329960941017075,0,0,-0.0,0,09-Apr-2015,07:30:00
4932994649329960,0,0,-0.0,0,09-Apr-2015,07:30:00
4932994649329995,0,0,-0.0,0,09-Apr-2015,07:30:00
4932994649329944,0,0,1600.6153846153845,0,09-Apr-2015,07:30:00
4932994449329946,0,0,-0.0,0,09-Apr-2015,07:30:00
4932957849329946,0,0,-0.0,0,09-Apr-2015,07:30:00
4932994449329936,0,0,1283.9999999999998,0,09-Apr-2015,07:30:00
49329944941017047,0,0,3210.6153846153848,0,09-Apr-2015,07:30:00
94101704449329944,0,0,472.00000000000006,1,09-Apr-2015,07:30:00
4932993649329944,0,0,1746.0,0,09-Apr-2015,07:30:00
49329936941017063,0,0,2867.9999999999995,0,09-Apr-2015,07:30:00
4932993649329933,0,0,-0.0,0,09-Apr-2015,07:30:00
49329936941017072,0,0,-0.0,0,09-Apr-2015,07:30:00
94101707149329936,0,0,1343.9999999999998,1,09-Apr-2015,07:30:00
4932989349329936,0,0,-0.0,0,09-Apr-2015,07:30:00
4932993349329936,0,0,1986.0,0,09-Apr-2015,07:30:00
4932993349329891,0,0,-0.0,0,09-Apr-2015,07:30:00
4932993349329576,0,0,960.0,0,09-Apr-2015,07:30:00
49329933941017069,0,0,-0.0,0,09-Apr-2015,07:30:00
94101706849329933,0,0,960.0,1,09-Apr-2015,07:30:00
4932957649329933,0,0,1986.0,0,09-Apr-2015,07:30:00
31183018749329585,0,0,1268.0,0,09-Apr-2015,07:30:00
49329585941017054,0,0,-0.0,0,09-Apr-2015,07:30:00
4932958549329578,0,0,1268.0,0,09-Apr-2015,07:30:00
29895409649329585,0,0,-0.0,0,09-Apr-2015,07:30:00
49329585941017045,0,0,568.3467838100894,0,09-Apr-2015,07:30:00
49329585941017049,0,0,-0.0,0,09-Apr-2015,07:30:00
4932957849329585,0,0,568.3467838100894,0,09-Apr-2015,07:30:00
4932957849329576,0,0,892.0,0,09-Apr-2015,07:30:00
94101703849329578,0,0,-0.0,1,09-Apr-2015,07:30:00
4932957649329578,0,0,960.0,0,09-Apr-2015,07:30:00
49329576941017057,0,0,452.0,0,09-Apr-2015,07:30:00
49329576941017060,0,0,-0.0,0,09-Apr-2015,07:30:00
4932956949329576,0,0,406.0,0,09-Apr-2015,07:30:00
4932952749329576,0,0,1140.0,0,09-Apr-2015,07:30:00
94101704149329983,0,0,359.69230769230774,1,09-Apr-2015,07:30:00
94101704349329951,0,0,9651.652215703905,1,09-Apr-2015,07:30:00
941017042298954096,0,0,-0.0,1,09-Apr-2015,07:30:00
49330081941017048,0,0,472.00000000000006,0,09-Apr-2015,07:30:00
94101704049330014,0,0,104.0,1,09-Apr-2015,07:30:00
94101707449329970,0,0,1816.6153846153845,1,09-Apr-2015,07:30:00
94101706249329893,0,0,-0.0,1,09-Apr-2015,07:30:00
49329891941017046,0,0,-0.0,0,09-Apr-2015,07:30:00
94101705949329569,0,0,406.0,1,09-Apr-2015,07:30:00
94101705649329527,0,0,1140.0,1,09-Apr-2015,07:30:00
4932998149329995,929.4544800000001,1,929.4544672398758,0,09-Apr-2015,07:35:00
4932957849329951,767.653216,1,767.6532164774674,0,09-Apr-2015,07:35:00
4932995149329981,0,0,11006.625148593334,0,09-Apr-2015,07:35:00
49329981941017052,0,0,10077.170681353458,0,09-Apr-2015,07:35:00
4932998349329964,0,0,359.69230769230774,0,09-Apr-2015,07:35:00
49329964941017051,0,0,-0.0,0,09-Apr-2015,07:35:00
49329964311830187,0,0,359.69230769230774,0,09-Apr-2015,07:35:00
94101703949330004,0,0,2780.3076923076924,1,09-Apr-2015,07:35:00
4933000449329998,0,0,1148.0,0,09-Apr-2015,07:35:00
4933000449329983,0,0,-0.0,0,09-Apr-2015,07:35:00
4933000449329960,0,0,692.3076923076923,0,09-Apr-2015,07:35:00
49330004941017053,0,0,1973.4544672398758,0,09-Apr-2015,07:35:00
4933001449330004,0,0,104.0,0,09-Apr-2015,07:35:00
4932999849330004,0,0,929.4544672398758,0,09-Apr-2015,07:35:00
4932999849329991,0,0,1148.0,0,09-Apr-2015,07:35:00
4932999849330081,0,0,472.00000000000006,0,09-Apr-2015,07:35:00
49329998941017050,0,0,-0.0,0,09-Apr-2015,07:35:00
4932999549329998,0,0,929.4544672398758,0,09-Apr-2015,07:35:00
4932999149329998,0,0,472.00000000000006,0,09-Apr-2015,07:35:00
94101707749329991,0,0,472.00000000000006,1,09-Apr-2015,07:35:00
49329991941017066,0,0,472.00000000000006,0,09-Apr-2015,07:35:00
4932999149329944,0,0,1148.0,0,09-Apr-2015,07:35:00
4932994449329991,0,0,472.00000000000006,0,09-Apr-2015,07:35:00
49329991941017078,0,0,1148.0,0,09-Apr-2015,07:35:00
94101706549329991,0,0,1148.0,1,09-Apr-2015,07:35:00
4932997049329960,0,0,1816.6153846153845,0,09-Apr-2015,07:35:00
4932996049329946,0,0,1600.6153846153845,0,09-Apr-2015,07:35:00
49329960311830187,0,0,908.3076923076923,0,09-Apr-2015,07:35:00
49329960941017075,0,0,-0.0,0,09-Apr-2015,07:35:00
4932994649329960,0,0,-0.0,0,09-Apr-2015,07:35:00
4932994649329995,0,0,-0.0,0,09-Apr-2015,07:35:00
4932994649329944,0,0,1600.6153846153845,0,09-Apr-2015,07:35:00
4932994449329946,0,0,-0.0,0,09-Apr-2015,07:35:00
4932957849329946,0,0,-0.0,0,09-Apr-2015,07:35:00
4932994449329936,0,0,1283.9999999999998,0,09-Apr-2015,07:35:00
49329944941017047,0,0,3210.6153846153848,0,09-Apr-2015,07:35:00
94101704449329944,0,0,472.00000000000006,1,09-Apr-2015,07:35:00
4932993649329944,0,0,1746.0,0,09-Apr-2015,07:35:00
49329936941017063,0,0,2867.9999999999995,0,09-Apr-2015,07:35:00
4932993649329933,0,0,-0.0,0,09-Apr-2015,07:35:00
49329936941017072,0,0,-0.0,0,09-Apr-2015,07:35:00
94101707149329936,0,0,1343.9999999999998,1,09-Apr-2015,07:35:00
4932989349329936,0,0,-0.0,0,09-Apr-2015,07:35:00
4932993349329936,0,0,1986.0,0,09-Apr-2015,07:35:00
4932993349329891,0,0,-0.0,0,09-Apr-2015,07:35:00
4932993349329576,0,0,960.0,0,09-Apr-2015,07:35:00
49329933941017069,0,0,-0.0,0,09-Apr-2015,07:35:00
94101706849329933,0,0,960.0,1,09-Apr-2015,07:35:00
4932957649329933,0,0,1986.0,0,09-Apr-2015,07:35:00
31183018749329585,0,0,1268.0,0,09-Apr-2015,07:35:00
