IN_LINK_ID,OUT_LINK_ID,TURN_RATIO,DAY,TIME_OF_DAY,WEIGHT
4932995149329981,49329981941017052,0.93385,09-Apr-2015,06:20:00,1
4932995149329981,49329981941017052,0.92545,09-Apr-2015,06:25:00,1
4932995149329981,49329981941017052,0.9121600000000001,09-Apr-2015,06:30:00,1
4932995149329981,49329981941017052,0.9019,09-Apr-2015,06:35:00,1
4932995149329981,49329981941017052,0.8992700000000001,09-Apr-2015,06:40:00,1
4932995149329981,49329981941017052,0.89846,09-Apr-2015,06:45:00,1
4932995149329981,49329981941017052,0.89741,09-Apr-2015,06:50:00,1
4932995149329981,49329981941017052,0.89904,09-Apr-2015,06:55:00,1
4932995149329981,49329981941017052,0.89961,09-Apr-2015,07:00:00,1
4932995149329981,49329981941017052,0.90048,09-Apr-2015,07:05:00,1
4932995149329981,49329981941017052,0.90323,09-Apr-2015,07:10:00,1
4932995149329981,49329981941017052,0.90514,09-Apr-2015,07:15:00,1
4932995149329981,49329981941017052,0.90814,09-Apr-2015,07:20:00,1
4932995149329981,49329981941017052,0.9123600000000001,09-Apr-2015,07:25:00,1
4932995149329981,49329981941017052,0.9160299999999999,09-Apr-2015,07:30:00,1
4932995149329981,49329981941017052,0.91556,09-Apr-2015,07:35:00,1
4932995149329981,49329981941017052,0.9108700000000001,09-Apr-2015,07:40:00,1
4932995149329981,49329981941017052,0.90835,09-Apr-2015,07:45:00,1
4932995149329981,49329981941017052,0.90428,09-Apr-2015,07:50:00,1
4932995149329981,49329981941017052,0.89965,09-Apr-2015,07:55:00,1
4932995149329981,49329981941017052,0.8954799999999999,09-Apr-2015,08:00:00,1
4932995149329981,49329981941017052,0.8890399999999999,09-Apr-2015,08:05:00,1
4932995149329981,49329981941017052,0.8834799999999999,09-Apr-2015,08:10:00,1
4932995149329981,49329981941017052,0.87933,09-Apr-2015,08:15:00,1
4932995149329981,49329981941017052,0.8762200000000001,09-Apr-2015,08:20:00,1
4932995149329981,49329981941017052,0.87487,09-Apr-2015,08:25:00,1
4932995149329981,49329981941017052,0.8722,09-Apr-2015,08:30:00,1
4932995149329981,49329981941017052,0.86998,09-Apr-2015,08:35:00,1
4932995149329981,49329981941017052,0.86845,09-Apr-2015,08:40:00,1
4932995149329981,49329981941017052,0.8679399999999999,09-Apr-2015,08:45:00,1
4932995149329981,49329981941017052,0.86824,09-Apr-2015,08:50:00,1
4932995149329981,49329981941017052,0.86823,09-Apr-2015,08:55:00,1
4932995149329981,49329981941017052,0.8716200000000001,09-Apr-2015,09:00:00,1
4932995149329981,49329981941017052,0.8719600000000001,09-Apr-2015,09:05:00,1
4932995149329981,49329981941017052,0.8728,09-Apr-2015,09:10:00,1
4932995149329981,49329981941017052,0.87618,09-Apr-2015,09:15:00,1
4932995149329981,49329981941017052,0.8768299999999999,09-Apr-2015,09:20:00,1
4932995149329981,49329981941017052,0.87839,09-Apr-2015,09:25:00,1
4932995149329981,49329981941017052,0.88361,09-Apr-2015,09:30:00,1
4932995149329981,49329981941017052,0.88423,09-Apr-2015,09:35:00,1
4932995149329981,49329981941017052,0.88323,09-Apr-2015,09:40:00,1
4932995149329981,49329981941017052,0.883,09-Apr-2015,09:45:00,1
4932995149329981,49329981941017052,0.88236,09-Apr-2015,09:50:00,1
4932995149329981,49329981941017052,0.87908,09-Apr-2015,09:55:00,1
4932995149329981,49329981941017052,0.87954,09-Apr-2015,10:00:00,1
4932995149329981,49329981941017052,0.8788600000000001,09-Apr-2015,10:05:00,1
4932995149329981,49329981941017052,0.87989,09-Apr-2015,10:10:00,1
4932995149329981,49329981941017052,0.8816200000000001,09-Apr-2015,10:15:00,1
4932995149329981,49329981941017052,0.8829899999999999,09-Apr-2015,10:20:00,1
4932995149329981,49329981941017052,0.88308,09-Apr-2015,10:25:00,1
4932995149329981,49329981941017052,0.8866799999999999,09-Apr-2015,10:30:00,1
4932995149329981,49329981941017052,0.8911100000000001,09-Apr-2015,10:35:00,1
4932995149329981,49329981941017052,0.8942,09-Apr-2015,10:40:00,1
4932995149329981,49329981941017052,0.89718,09-Apr-2015,10:45:00,1
4932995149329981,49329981941017052,0.9018,09-Apr-2015,10:50:00,1
4932995149329981,49329981941017052,0.9077700000000001,09-Apr-2015,10:55:00,1
4932995149329981,49329981941017052,0.9098200000000001,09-Apr-2015,11:00:00,1
4932995149329981,49329981941017052,0.90927,09-Apr-2015,11:05:00,1
4932995149329981,49329981941017052,0.91055,09-Apr-2015,11:10:00,1
4932995149329981,49329981941017052,0.91095,09-Apr-2015,11:15:00,1
4932995149329981,49329981941017052,0.91209,09-Apr-2015,11:20:00,1
4932995149329981,49329981941017052,0.9107299999999999,09-Apr-2015,11:25:00,1
4932995149329981,49329981941017052,0.9059799999999999,09-Apr-2015,11:30:00,1
4932995149329981,49329981941017052,0.90251,09-Apr-2015,11:35:00,1
4932995149329981,49329981941017052,0.89931,09-Apr-2015,11:40:00,1
4932995149329981,49329981941017052,0.89591,09-Apr-2015,11:45:00,1
4932995149329981,49329981941017052,0.8944700000000001,09-Apr-2015,11:50:00,1
4932995149329981,49329981941017052,0.8952700000000001,09-Apr-2015,11:55:00,1
4932995149329981,49329981941017052,0.89438,09-Apr-2015,12:00:00,1
4932995149329981,49329981941017052,0.89245,09-Apr-2015,12:05:00,1
4932995149329981,49329981941017052,0.8923200000000001,09-Apr-2015,12:10:00,1
4932995149329981,49329981941017052,0.8932399999999999,09-Apr-2015,12:15:00,1
4932995149329981,49329981941017052,0.8940600000000001,09-Apr-2015,12:20:00,1
4932995149329981,49329981941017052,0.8962200000000001,09-Apr-2015,12:25:00,1
4932995149329981,49329981941017052,0.8980100000000001,09-Apr-2015,12:30:00,1
4932995149329981,49329981941017052,0.90409,09-Apr-2015,12:35:00,1
4932995149329981,49329981941017052,0.90859,09-Apr-2015,12:40:00,1
4932995149329981,49329981941017052,0.9095700000000001,09-Apr-2015,12:45:00,1
4932995149329981,49329981941017052,0.91074,09-Apr-2015,12:50:00,1
4932995149329981,49329981941017052,0.9136799999999999,09-Apr-2015,12:55:00,1
4932995149329981,49329981941017052,0.9157700000000001,09-Apr-2015,13:00:00,1
4932995149329981,49329981941017052,0.91674,09-Apr-2015,13:05:00,1
4932995149329981,49329981941017052,0.9146,09-Apr-2015,13:10:00,1
4932995149329981,49329981941017052,0.91391,09-Apr-2015,13:15:00,1
4932995149329981,49329981941017052,0.91325,09-Apr-2015,13:20:00,1
4932995149329981,49329981941017052,0.91222,09-Apr-2015,13:25:00,1
4932995149329981,49329981941017052,0.9061899999999999,09-Apr-2015,13:30:00,1
4932995149329981,49329981941017052,0.9065,09-Apr-2015,13:35:00,1
4932995149329981,49329981941017052,0.9059299999999999,09-Apr-2015,13:40:00,1
4932995149329981,49329981941017052,0.9056299999999999,09-Apr-2015,13:45:00,1
4932995149329981,49329981941017052,0.90422,09-Apr-2015,13:50:00,1
4932995149329981,49329981941017052,0.90501,09-Apr-2015,13:55:00,1
4932995149329981,49329981941017052,0.9063200000000001,09-Apr-2015,14:00:00,1
4932995149329981,49329981941017052,0.9082100000000001,09-Apr-2015,14:05:00,1
4932995149329981,49329981941017052,0.91232,09-Apr-2015,14:10:00,1
4932995149329981,49329981941017052,0.9155399999999999,09-Apr-2015,14:15:00,1
4932995149329981,49329981941017052,0.9189799999999999,09-Apr-2015,14:20:00,1
4932995149329981,49329981941017052,0.92117,09-Apr-2015,14:25:00,1
4932995149329981,49329981941017052,0.9198799999999999,09-Apr-2015,14:30:00,1
4932995149329981,49329981941017052,0.9187200000000001,09-Apr-2015,14:35:00,1
4932995149329981,49329981941017052,0.9199299999999999,09-Apr-2015,14:40:00,1
4932995149329981,49329981941017052,0.92004,09-Apr-2015,14:45:00,1
4932995149329981,49329981941017052,0.9174100000000001,09-Apr-2015,14:50:00,1
4932995149329981,49329981941017052,0.9145200000000001,09-Apr-2015,14:55:00,1
4932995149329981,49329981941017052,0.91412,09-Apr-2015,15:00:00,1
4932995149329981,49329981941017052,0.91065,09-Apr-2015,15:05:00,1
4932995149329981,49329981941017052,0.90828,09-Apr-2015,15:10:00,1
4932995149329981,49329981941017052,0.9031,09-Apr-2015,15:15:00,1
4932995149329981,49329981941017052,0.9055,09-Apr-2015,15:20:00,1
4932995149329981,49329981941017052,0.9086799999999999,09-Apr-2015,15:25:00,1
4932995149329981,49329981941017052,0.90685,09-Apr-2015,15:30:00,1
4932995149329981,49329981941017052,0.90796,09-Apr-2015,15:35:00,1
4932995149329981,49329981941017052,0.91141,09-Apr-2015,15:40:00,1
4932995149329981,49329981941017052,0.9152100000000001,09-Apr-2015,15:45:00,1
4932995149329981,49329981941017052,0.91659,09-Apr-2015,15:50:00,1
4932995149329981,49329981941017052,0.9166200000000001,09-Apr-2015,15:55:00,1
4932995149329981,49329981941017052,0.91695,09-Apr-2015,16:00:00,1
4932995149329981,49329981941017052,0.91801,09-Apr-2015,16:05:00,1
4932995149329981,49329981941017052,0.92112,09-Apr-2015,16:10:00,1
4932995149329981,49329981941017052,0.9199700000000001,09-Apr-2015,16:15:00,1
4932995149329981,49329981941017052,0.9174399999999999,09-Apr-2015,16:20:00,1
4932995149329981,49329981941017052,0.91965,09-Apr-2015,16:25:00,1
4932995149329981,49329981941017052,0.91822,09-Apr-2015,16:30:00,1
4932995149329981,49329981941017052,0.9142600000000001,09-Apr-2015,16:35:00,1
4932995149329981,49329981941017052,0.9116,09-Apr-2015,16:40:00,1
4932995149329981,49329981941017052,0.9097200000000001,09-Apr-2015,16:45:00,1
4932995149329981,49329981941017052,0.91009,09-Apr-2015,16:50:00,1
4932995149329981,49329981941017052,0.90835,09-Apr-2015,16:55:00,1
4932995149329981,49329981941017052,0.90541,09-Apr-2015,17:00:00,1
4932995149329981,49329981941017052,0.90241,09-Apr-2015,17:05:00,1
4932995149329981,49329981941017052,0.9010600000000001,09-Apr-2015,17:10:00,1
4932995149329981,49329981941017052,0.89786,09-Apr-2015,17:15:00,1
4932995149329981,49329981941017052,0.8947200000000001,09-Apr-2015,17:20:00,1
4932995149329981,49329981941017052,0.89112,09-Apr-2015,17:25:00,1
4932995149329981,49329981941017052,0.88945,09-Apr-2015,17:30:00,1
4932995149329981,49329981941017052,0.88721,09-Apr-2015,17:35:00,1
4932995149329981,49329981941017052,0.8850600000000001,09-Apr-2015,17:40:00,1
4932995149329981,49329981941017052,0.88002,09-Apr-2015,17:45:00,1
4932995149329981,49329981941017052,0.8743299999999999,09-Apr-2015,17:50:00,1
4932995149329981,49329981941017052,0.8772399999999999,09-Apr-2015,17:55:00,1
4932995149329981,49329981941017052,0.8790100000000001,09-Apr-2015,18:00:00,1
4932995149329981,49329981941017052,0.8779899999999999,09-Apr-2015,18:05:00,1
4932995149329981,49329981941017052,0.88066,09-Apr-2015,18:10:00,1
4932995149329981,49329981941017052,0.88297,09-Apr-2015,18:15:00,1
4932995149329981,49329981941017052,0.8844,09-Apr-2015,18:20:00,1
4932995149329981,49329981941017052,0.88359,09-Apr-2015,18:25:00,1
4932995149329981,49329981941017052,0.88379,09-Apr-2015,18:30:00,1
4932995149329981,49329981941017052,0.88287,09-Apr-2015,18:35:00,1
4932995149329981,49329981941017052,0.88512,09-Apr-2015,18:40:00,1
4932995149329981,49329981941017052,0.88728,09-Apr-2015,18:45:00,1
4932995149329981,49329981941017052,0.88297,09-Apr-2015,18:50:00,1
4932995149329981,49329981941017052,0.8824799999999999,09-Apr-2015,18:55:00,1
4932995149329981,49329981941017052,0.8830899999999999,09-Apr-2015,19:00:00,1
4932995149329981,49329981941017052,0.88187,09-Apr-2015,19:05:00,1
4932995149329981,49329981941017052,0.8807799999999999,09-Apr-2015,19:10:00,1
4932995149329981,49329981941017052,0.8817,09-Apr-2015,19:15:00,1
4932995149329981,49329981941017052,0.88469,09-Apr-2015,19:20:00,1
4932995149329981,49329981941017052,0.88575,09-Apr-2015,19:25:00,1
4932995149329981,49329981941017052,0.88787,09-Apr-2015,19:30:00,1
4932995149329981,49329981941017052,0.8865299999999999,09-Apr-2015,19:35:00,1
4932995149329981,49329981941017052,0.88656,09-Apr-2015,19:40:00,1
4932995149329981,49329981941017052,0.8891600000000001,09-Apr-2015,19:45:00,1
4932995149329981,49329981941017052,0.88864,09-Apr-2015,19:50:00,1
4932995149329981,49329981941017052,0.8880399999999999,09-Apr-2015,19:55:00,1
4932995149329981,49329981941017052,0.8888299999999999,09-Apr-2015,20:00:00,1
4932995149329981,49329981941017052,0.8889,09-Apr-2015,20:05:00,1
4932995149329981,49329981941017052,0.88794,09-Apr-2015,20:10:00,1
4932995149329981,49329981941017052,0.88976,09-Apr-2015,20:15:00,1
4932995149329981,49329981941017052,0.8906200000000001,09-Apr-2015,20:20:00,1
4932995149329981,49329981941017052,0.8935700000000001,09-Apr-2015,20:25:00,1
4932995149329981,49329981941017052,0.8942100000000001,09-Apr-2015,20:30:00,1
4932995149329981,49329981941017052,0.8933399999999999,09-Apr-2015,20:35:00,1
4932995149329981,49329981941017052,0.8935700000000001,09-Apr-2015,20:40:00,1
4932995149329981,49329981941017052,0.89459,09-Apr-2015,20:45:00,1
4932995149329981,49329981941017052,0.8991399999999999,09-Apr-2015,20:50:00,1
4932995149329981,49329981941017052,0.8983200000000001,09-Apr-2015,20:55:00,1
4932995149329981,49329981941017052,0.8995299999999999,09-Apr-2015,21:00:00,1
4932995149329981,49329981941017052,0.899,09-Apr-2015,21:05:00,1
4932995149329981,49329981941017052,0.89738,09-Apr-2015,21:10:00,1
4932995149329981,49329981941017052,0.89697,09-Apr-2015,21:15:00,1
4932995149329981,49329981941017052,0.8960600000000001,09-Apr-2015,21:20:00,1
4932995149329981,49329981941017052,0.89595,09-Apr-2015,21:25:00,1
4932995149329981,49329981941017052,0.8962399999999999,09-Apr-2015,21:30:00,1
4932995149329981,49329981941017052,0.8961399999999999,09-Apr-2015,21:35:00,1
4932995149329981,49329981941017052,0.89646,09-Apr-2015,21:40:00,1
4932995149329981,49329981941017052,0.8932200000000001,09-Apr-2015,21:45:00,1
4932995149329981,49329981941017052,0.89255,09-Apr-2015,21:50:00,1
4932995149329981,49329981941017052,0.89275,09-Apr-2015,21:55:00,1
4932995149329981,49329981941017052,0.89543,09-Apr-2015,22:00:00,1
4932995149329981,49329981941017052,0.89459,09-Apr-2015,22:05:00,1
4932995149329981,49329981941017052,0.89656,09-Apr-2015,22:10:00,1
4932995149329981,49329981941017052,0.8994200000000001,09-Apr-2015,22:15:00,1
4932995149329981,49329981941017052,0.8987200000000001,09-Apr-2015,22:20:00,1
4932995149329981,49329981941017052,0.89851,09-Apr-2015,22:25:00,1
4932995149329981,49329981941017052,0.8988200000000001,09-Apr-2015,22:30:00,1
4932995149329981,49329981941017052,0.89866,09-Apr-2015,22:35:00,1
4932995149329981,49329981941017052,0.89841,09-Apr-2015,22:40:00,1
4932995149329981,49329981941017052,0.8988,09-Apr-2015,22:45:00,1
4932995149329981,49329981941017052,0.89404,09-Apr-2015,22:50:00,1
4932995149329981,49329981941017052,0.8952600000000001,09-Apr-2015,22:55:00,1
4932995149329981,49329981941017052,0.89741,09-Apr-2015,23:00:00,1
4932995149329981,49329981941017052,0.89236,09-Apr-2015,23:05:00,1
4932995149329981,49329981941017052,0.88712,09-Apr-2015,23:10:00,1
4932995149329981,49329981941017052,0.90236,09-Apr-2015,23:15:00,1
4932995149329981,49329981941017052,0.9033700000000001,09-Apr-2015,23:20:00,1
4932995149329981,49329981941017052,0.9045799999999999,09-Apr-2015,23:25:00,1
4932995149329981,49329981941017052,0.90709,09-Apr-2015,23:30:00,1
4932995149329981,49329981941017052,0.91246,09-Apr-2015,23:35:00,1
4932995149329981,49329981941017052,0.9123100000000001,09-Apr-2015,23:40:00,1
4932995149329981,49329981941017052,0.92001,09-Apr-2015,23:45:00,1
4932995149329981,49329981941017052,0.9206700000000001,09-Apr-2015,23:50:00,1
4932995149329981,49329981941017052,0.9227799999999999,09-Apr-2015,23:55:00,1
